"listing_id","suburb","tipo","quartos","banheiros","camas","hospedes","n_noites","preco_medio","limpeza","min_noites","n_reviews","guest_favorite","instant_book","professional","superhost","star_rating","months_host"
"15980108","Meia Praia","apartamento","4","3","5","10","39","1500","180","0","26","true","true","false","false","4.85","1"
"985716714802993034","Morretes","apartamento","2","2","2","4","115","425.14","290","0","12","true","false","false","false","5","3"
"1004910078575857573","Meia Praia","apartamento","3","2","5","7","73","765.48","300","0","12","true","false","false","true","5","2"
"1060712994513047104","Morretes","apartamento","2","2","3","5","188","448.1","250","0","10","false","true","false","true","4.9","11"
"1188323084225041810","Centro","apartamento","1","1","2","4","185","601.87","190","0","14","true","true","true","false","4.86","1"
"770131545986036241","Meia Praia","apartamento","3","3","4","8","201","971.53","300","0","36","true","true","false","true","4.92","1"
"1321134786322096510","Meia Praia","apartamento","3","2","4","6","214","724.56","337","0","1","false","true","true","false","5","1"
"802357806571870530","Meia Praia","apartamento","3","3","3","6","114","667.91","150","0","23","false","false","false","true","4.91","0"
"53113087","Meia Praia","apartamento","3","2","3","8","126","553","300","0","12","true","false","false","false","5","2"
"1207881809440158991","Centro","apartamento","1","1","1","2","235","434.65","150","0","1","false","true","true","false","5","1"
"49123621","Meia Praia","apartamento","3","0","4","6","226","770.38","300","0","16","true","false","false","false","4.94","9"
"580589381711973141","Morretes","apartamento","2","2","3","4","52","404.81","180","0","11","true","true","false","false","5","10"
"23390752","Tabuleiro dos Oliveiras","casa","7","3","8","13","78","1377.29","250","0","47","true","false","false","false","4.94","10"
"52536443","Centro","apartamento","2","2","4","5","38","390.26","260","0","13","true","false","false","false","5","11"
"53645678","Meia Praia","apartamento","3","2","5","7","109","734.45","300","0","13","true","false","false","false","5","1"
"17511306","Meia Praia","casa","4","2","5","13","62","1007.85","350","0","33","true","false","false","false","4.85","10"
"821574780923920105","Meia Praia","apartamento","3","3","3","6","85","611.93","300","0","6","true","false","false","false","5","0"
"47421617","Centro","apartamento","2","2","4","5","36","404.19","260","0","7","false","false","false","false","4.71","11"
"982642009007231841","Centro","apartamento","1","1","3","4","92","275.13","135","0","24","true","false","false","true","4.88","6"
"47232230","Meia Praia","apartamento","3","2","6","6","47","934.28","400","0","20","false","false","false","true","4.95","7"
"46048925","Meia Praia","apartamento","3","3","3","8","226","975.58","300","0","11","true","false","false","false","5","6"
"27338096","Centro","apartamento","3","3","7","8","89","1383.61","350","0","12","false","false","false","false","5","5"
"15754075","Meia Praia","apartamento","3","3","5","9","111","682.18","450","0","36","true","true","false","true","4.92","2"
"31115702","Meia Praia","apartamento","2","1","2","7","46","339.08","200","0","27","false","true","false","true","4.59","0"
"739015384619300207","Meia Praia","apartamento","4","5","5","12","174","1605.91","300","0","45","true","false","true","true","4.87","0"
"1046547202929220520","Meia Praia","apartamento","1","1","1","2","147","415.15","0","0","15","true","false","false","true","4.87","0"
"51507847","Meia Praia","apartamento","3","2","4","6","16","437.5","300","0","5","false","false","false","false","5","1"
"1193657356522503551","Meia Praia","apartamento","2","3","4","6","70","727.46","250","0","11","true","false","true","true","4.91","0"
"22421421","Morretes","casa","2","1","5","11","131","434.99","100","0","4","false","false","false","false","4.5","7"
"1207383031689344642","Centro","apartamento","1","1","1","4","192","674.92","150","0","8","false","false","false","false","4.88","0"
"33336758","Meia Praia","apartamento","2","2","2","6","101","454.38","250","0","29","true","false","false","true","4.86","2"
"38447436","Meia Praia","apartamento","3","2","5","7","266","1048.1","350","0","19","true","false","true","false","4.84","0"
"1033202997223117530","Meia Praia","apartamento","4","3","7","12","29","1938.89","450","0","17","true","true","false","true","5","1"
"1182040498646675653","Centro","apartamento","2","1","3","6","163","721.93","240","0","2","false","true","true","false","5","1"
"53972959","Meia Praia","apartamento","3","3","3","6","167","931.03","400","0","13","true","false","false","true","4.77","1"
"1283982403734255309","Centro","apartamento","1","1","2","4","169","593.46","190","0","11","true","true","true","false","4.91","1"
"12490354","Centro","apartamento","3","2","3","6","63","748.51","250","0","42","true","false","false","true","4.98","2"
"1263128865886946817","Centro","apartamento","1","1","1","2","235","592.05","170","0","1","false","true","true","false","5","1"
"1063807278503566143","Centro","apartamento","2","2","3","6","160","486.82","280","0","5","true","false","false","true","5","0"
"1267332355220608617","Meia Praia","apartamento","2","2","3","5","69","668.58","150","0","1","false","false","false","false","5","2"
"37989675","Meia Praia","apartamento","2","2","2","6","63","418.48","300","0","20","false","false","false","true","4.85","4"
"622878708674009200","Meia Praia","apartamento","2","2","7","8","74","666.76","300","0","5","true","false","false","false","5","8"
"27981528","Casa Branca","apartamento","3","2","3","6","145","555.84","100","0","138","true","false","false","true","4.93","1"
"52025452","Meia Praia","apartamento","3","2","4","8","52","442.82","200","0","36","false","false","false","false","4.56","4"
"32486859","Meia Praia","apartamento","4","4","5","8","129","911.28","400","0","70","true","false","false","true","4.89","10"
"44425260","Meia Praia","apartamento","2","2","5","8","66","496.62","350","0","6","false","false","false","false","5","5"
"41473656","Meia Praia","apartamento","4","3","7","10","58","724.35","270","0","43","true","true","false","true","4.88","3"
"1047723626454445067","Meia Praia","apartamento","3","3","3","8","269","1637.77","0","0","7","true","true","false","false","5","1"
"1111626053814730010","Centro","apartamento","3","2","4","6","172","716.07","500","0","8","false","true","true","false","4.75","1"
"577333685681759877","Meia Praia","apartamento","2","2","4","6","94","546.1","200","0","55","true","true","false","true","4.85","10"
"871084107630048364","Meia Praia","apartamento","2","2","2","6","135","453.93","99","0","44","true","false","false","true","5","8"
"42013117","Meia Praia","apartamento","2","2","2","6","26","569.01","350","0","20","true","false","false","false","5","11"
"38899673","Morretes","apartamento","2","1","2","4","207","565.77","245","0","7","false","false","false","false","5","0"
"9784227","Meia Praia","apartamento","2","2","4","6","19","480","180","0","24","false","true","false","false","4.54","1"
"46530405","Morretes","apartamento","3","2","3","8","222","1048.67","520","0","41","false","false","false","false","4.85","8"
"22428497","Meia Praia","casa","2","1","2","4","40","299","250","0","36","true","false","false","false","4.81","0"
"15024197","Centro","apartamento","3","2","5","8","18","800","250","0","12","false","false","false","false","4.75","4"
"46866680","Meia Praia","apartamento","3","3","3","6","166","504.59","300","0","9","false","false","false","false","5","1"
"966687088388761169","Meia Praia","apartamento","3","3","3","6","255","793.57","350","0","14","true","false","false","false","5","4"
"978244263452010977","Meia Praia","apartamento","2","1","2","6","126","516.44","200","0","33","true","false","false","true","4.94","4"
"1161796266594364332","Centro","apartamento","1","1","1","2","38","460.53","250","0","21","true","true","false","true","5","10"
"1187061700423806804","Centro","apartamento","1","1","2","4","196","608.52","190","0","3","false","true","true","false","5","1"
"52969803","Centro","apartamento","2","2","3","5","174","357.83","160","0","27","true","false","false","true","5","2"
"1182018398755268829","Centro","apartamento","2","1","3","6","178","711.16","240","0","13","true","true","true","false","5","1"
"1002785860497857801","Meia Praia","apartamento","3","2","3","6","198","600.16","0","0","12","true","<NA>","","true","5","0"
"1083633025910461931","Meia Praia","apartamento","0","1","1","4","46","314.13","150","0","13","true","false","false","true","4.85","11"
"51983017","Meia Praia","apartamento","2","1","2","5","29","635.98","275","0","41","true","false","false","true","5","1"
"38514587","Meia Praia","apartamento","4","3","4","7","247","868.51","300","0","9","false","false","false","false","5","4"
"32600458","Meia Praia","apartamento","3","3","4","8","125","590.59","350","0","31","true","false","false","true","4.9","10"
"1023885231203292759","Meia Praia","apartamento","1","1","1","4","203","520.8","200","0","11","true","false","false","true","5","6"
"22223346","Meia Praia","apartamento","2","2","2","6","28","592.25","200","0","21","false","true","false","false","5","0"
"873125740517449213","Morretes","apartamento","2","1","3","5","203","488.88","400","0","19","true","true","true","false","4.84","1"
"39715668","Casa Branca","apartamento","2","1","3","4","154","233.04","200","0","18","true","false","false","false","4.94","2"
"20618105","Meia Praia","apartamento","2","2","2","5","127","649.49","300","0","15","false","false","false","false","4.73","4"
"1182043782165637473","Centro","apartamento","1","1","2","4","192","597.95","190","0","11","true","true","true","false","4.82","1"
"8287843","Meia Praia","apartamento","2","2","2","6","190","659.61","270","0","42","true","true","false","false","4.88","9"
"22245880","Meia Praia","apartamento","3","3","6","8","170","1334.35","250","0","63","true","false","true","false","4.9","0"
"54020562","Centro","casa","3","2","4","7","29","365.52","0","0","16","true","true","false","false","4.88","10"
"572368704250611987","Meia Praia","apartamento","2","2","2","5","36","506.64","200","0","35","true","false","false","true","4.86","10"
"15909831","Meia Praia","apartamento","3","3","4","6","189","752.63","190","0","32","true","true","false","true","4.94","2"
"41786765","Meia Praia","apartamento","3","3","3","8","13","250","500","0","32","false","true","false","false","4.84","11"
"51866473","Meia Praia","apartamento","3","2","3","8","108","543.05","250","0","30","true","false","false","true","4.97","4"
"790431243381422888","Meia Praia","apartamento","3","3","3","8","262","956.2","300","0","7","true","false","false","false","5","0"
"53915734","Morretes","apartamento","2","3","3","4","173","503.88","300","0","95","false","false","true","true","4.75","2"
"53325047","Meia Praia","apartamento","2","2","2","6","133","478.96","250","0","20","true","true","false","true","4.9","2"
"1208704132667695539","Centro","apartamento","1","1","1","2","241","616.29","170","0","0","false","true","true","false","0","1"
"1282577030741754149","Centro","apartamento","1","1","1","2","182","398.87","150","0","7","false","true","true","false","4.14","1"
"30098696","Casa Branca","casa","1","1","1","2","10","249","0","0","25","true","<NA>","","false","5","1"
"1312949509621922876","Morretes","apartamento","2","2","2","4","213","647.14","238","0","2","false","true","true","false","5","1"
"52627650","Morretes","apartamento","1","1","1","3","12","356.96","200","0","50","false","false","false","false","4.8","2"
"552912581186899747","Meia Praia","casa","7","3","9","16","49","1260","250","0","19","false","false","false","false","5","11"
"52472131","Meia Praia","apartamento","2","2","3","6","87","701.15","200","0","19","false","false","false","false","4.84","1"
"52596621","Meia Praia","apartamento","3","3","3","6","264","1074.68","300","0","11","true","true","false","false","5","1"
"1100991386372756521","Meia Praia","apartamento","2","2","0","8","252","826.06","0","0","12","true","false","false","true","5","9"
"3977675","Meia Praia","apartamento","0","1","3","5","55","242.71","50","0","21","false","false","false","false","4.62","7"
"734774611454860165","Meia Praia","apartamento","4","3","4","8","153","615.9","300","0","10","true","true","false","false","4.9","11"
"897144549301156856","Meia Praia","apartamento","3","2","4","6","44","1014.89","200","0","10","true","false","false","true","5","11"
"1058777213156843238","Meia Praia","apartamento","1","1","2","4","47","443.09","212","0","24","true","false","true","true","5","10"
"628340205412932131","Morretes","apartamento","1","1","2","4","32","512.5","60","0","27","true","false","false","true","4.96","3"
"1198703061430420363","Centro","apartamento","1","1","2","4","93","391.3","200","0","11","true","true","false","true","5","5"
"40342798","Meia Praia","apartamento","3","3","3","6","216","656.11","300","0","14","true","false","false","false","5","1"
"686743101124580615","Meia Praia","apartamento","3","4","3","8","27","818.2","300","0","6","false","false","false","true","5","2"
"45711835","Meia Praia","apartamento","4","2","6","10","16","890.62","280","0","17","true","true","false","false","4.94","3"
"1086855144095843601","Casa Branca","apartamento","2","1","3","4","68","493.21","175","0","14","true","false","true","true","4.93","3"
"49968308","Meia Praia","apartamento","3","2","4","6","49","717.02","250","0","26","true","false","false","false","5","4"
"1181971107577983158","Centro","apartamento","1","1","1","2","200","388.14","150","0","15","true","true","true","false","4.93","1"
"17034886","Meia Praia","casa","2","2","6","16","46","832.75","100","0","29","false","false","false","false","4.76","7"
"53733977","Meia Praia","apartamento","2","2","4","4","98","419.62","220","0","39","true","true","false","true","4.95","1"
"47000276","Meia Praia","apartamento","3","3","6","8","99","630.65","390","0","28","false","false","false","false","4.82","1"
"604521043281534642","Centro","apartamento","4","3","5","7","27","927.41","300","0","40","true","false","false","true","4.95","8"
"50047341","Meia Praia","apartamento","3","2","5","8","74","340.42","200","0","81","true","false","false","true","4.78","4"
"787847078680683474","Tabuleiro dos Oliveiras","apartamento","2","2","2","6","151","389.14","300","0","6","true","false","false","false","5","0"
"32134287","Meia Praia","apartamento","2","2","8","5","84","652.19","200","0","83","true","true","false","true","4.96","11"
"46011731","Meia Praia","apartamento","3","2","6","8","21","607.38","180","0","19","true","false","false","true","4.89","7"
"47891397","Meia Praia","apartamento","3","2","3","6","144","514.96","250","0","8","false","false","false","false","5","11"
"22191680","Meia Praia","apartamento","2","1","4","6","208","460.53","250","0","94","true","true","false","true","4.77","0"
"963040775940890055","Tabuleiro dos Oliveiras","apartamento","2","2","2","5","215","714.88","400","0","37","true","true","true","false","4.92","1"
"53605382","Centro","apartamento","4","3","5","7","39","712.82","300","0","66","true","true","false","false","4.92","1"
"15500038","Meia Praia","apartamento","3","2","4","9","208","508.65","300","0","25","true","false","false","true","4.88","2"
"10982940","Meia Praia","apartamento","4","4","5","8","75","1800","300","0","7","false","false","false","false","5","11"
"708045427082372124","Centro","apartamento","2","2","3","5","252","1252.9","250","0","8","true","false","false","false","5","4"
"39414948","Meia Praia","apartamento","3","2","5","8","162","583.78","250","0","72","true","false","false","true","4.96","2"
"45780750","Meia Praia","apartamento","3","2","6","6","12","850","0","0","26","false","<NA>","","false","4.96","1"
"802047490248101970","Meia Praia","apartamento","2","2","3","6","85","251.55","300","0","22","true","false","false","true","5","0"
"45726200","Meia Praia","apartamento","3","3","5","11","118","1491.44","350","0","15","true","false","true","false","5","0"
"52358821","Canto da Praia","casa","3","2","4","6","84","690.82","250","0","35","true","false","false","true","5","3"
"745632820094188215","Meia Praia","apartamento","3","3","3","8","28","726.71","400","0","7","true","false","false","false","5","2"
"30560948","Meia Praia","apartamento","3","2","4","6","210","881.89","300","0","10","false","false","false","false","5","1"
"27704027","Centro","apartamento","3","3","8","14","220","751.81","400","0","24","false","false","false","false","4.96","5"
"21295667","Meia Praia","apartamento","3","4","3","9","132","679.22","320","0","31","true","false","false","false","4.87","3"
"51453135","Meia Praia","apartamento","3","2","5","8","189","659.24","300","0","13","true","false","false","true","4.85","5"
"29145061","Meia Praia","apartamento","2","2","4","6","56","439.56","250","0","36","false","false","false","true","4.81","11"
"31859744","Meia Praia","apartamento","2","3","3","6","196","506.84","300","0","22","true","false","false","false","5","11"
"1321022086036905023","Centro","apartamento","2","1","2","5","234","899.74","220","0","0","false","true","true","false","0","1"
"1265161823691467042","Centro","apartamento","1","1","2","4","206","640.36","190","0","8","true","true","true","false","5","1"
"805726391815686158","Tabuleiro dos Oliveiras","apartamento","2","2","5","5","135","389.6","200","0","6","true","false","false","false","5","11"
"703527486074504582","Meia Praia","apartamento","2","1","4","5","173","344.85","300","0","18","true","false","false","true","4.94","4"
"16270332","Centro","casa","4","2","7","11","54","896.3","100","0","43","false","false","false","true","4.81","0"
"53803935","Meia Praia","apartamento","3","2","8","12","47","642.55","290","0","13","false","true","false","false","4.85","1"
"16017693","Meia Praia","apartamento","3","3","4","7","108","867.33","350","0","41","true","true","true","true","4.9","1"
"46710652","Meia Praia","apartamento","3","3","3","9","182","595.73","250","0","16","true","false","false","false","4.94","10"
"1274055523929375490","Meia Praia","apartamento","1","1","1","2","224","606.9","250","0","4","false","true","true","false","5","1"
"839184834439414765","Meia Praia","outros","1","1","1","2","42","154.71","5","0","37","true","false","false","false","5","0"
"1043497443334655968","Centro","apartamento","2","2","2","5","42","870.84","290","0","7","true","false","false","false","4.86","1"
"1057964852411462810","Morretes","casa","2","3","3","5","204","342.82","200","0","13","false","false","false","true","4.69","0"
"52354467","Meia Praia","apartamento","3","2","3","6","160","584.01","250","0","20","true","false","false","true","4.9","4"
"46598066","Centro","apartamento","2","2","2","6","217","1052.69","250","0","18","true","false","false","true","5","1"
"32585103","Meia Praia","apartamento","2","2","2","5","135","449.7","250","0","75","true","false","false","true","4.91","10"
"1015691857467598452","Meia Praia","apartamento","3","2","3","6","165","1272.44","250","0","21","true","false","true","true","5","0"
"577547502503396579","Meia Praia","apartamento","2","2","2","4","153","668.67","250","0","26","true","false","false","true","4.85","10"
"1082133757143221839","Meia Praia","apartamento","3","2","0","6","25","1211.25","300","0","19","true","false","false","true","5","11"
"1052490589225547467","Meia Praia","apartamento","3","2","6","8","174","709.32","290","0","16","true","false","false","true","5","0"
"1236367599770739400","Centro","apartamento","1","1","2","4","59","579.19","200","0","15","false","false","false","true","4.73","10"
"46704215","Meia Praia","apartamento","2","2","2","4","11","583.7","100","0","61","true","false","false","true","4.84","1"
"31059537","Centro","apartamento","3","2","5","8","180","837.84","250","0","61","true","true","false","true","4.98","0"
"1083424325445690046","Meia Praia","apartamento","2","3","4","5","54","602.62","250","0","5","true","false","false","true","5","11"
"850675824952359571","Meia Praia","apartamento","3","2","4","8","202","805.13","200","0","27","false","false","true","true","4.7","0"
"16350860","Meia Praia","apartamento","2","2","2","5","65","603.93","230","0","10","true","false","false","true","4.9","2"
"41147466","Meia Praia","apartamento","0","2","3","6","108","537.82","300","0","42","true","true","false","true","4.86","0"
"674566887638611404","Meia Praia","apartamento","3","2","3","6","103","533.5","420","0","15","true","true","false","true","5","11"
"22190101","Meia Praia","apartamento","2","1","3","7","111","277.55","200","0","38","true","false","false","false","4.89","1"
"36908385","Meia Praia","apartamento","3","3","4","7","62","650.02","350","0","22","false","true","true","true","4.82","1"
"630326155301078742","Meia Praia","apartamento","2","2","5","6","37","366.22","250","0","17","true","true","false","false","4.88","3"
"31430342","Meia Praia","apartamento","2","2","5","7","59","463.98","250","0","12","true","false","false","false","5","0"
"39820601","Meia Praia","apartamento","2","2","4","6","33","345","200","0","23","false","false","true","false","4.74","2"
"48848529","Meia Praia","apartamento","3","4","4","12","231","1088.42","350","0","61","true","false","false","true","4.84","9"
"43300431","Meia Praia","apartamento","4","3","4","10","88","2417.05","250","0","13","false","false","false","false","4.69","11"
"5443557","Canto da Praia","casa","1","1","4","5","82","799.12","198","0","107","false","true","true","true","4.87","10"
"573122310094338767","Meia Praia","apartamento","3","2","3","6","111","601.3","300","0","15","true","false","false","false","4.93","6"
"1199996219082185363","Morretes","apartamento","2","1","2","5","165","227.88","0","0","12","false","<NA>","","false","4.67","5"
"813090046454458015","Sertao do Trombudo","casa","1","1","1","2","84","388.45","150","0","47","true","true","false","true","5","11"
"42735835","Meia Praia","apartamento","2","2","7","5","33","249","250","0","87","true","false","false","true","4.85","11"
"1181723518413479765","Centro","apartamento","1","1","1","4","86","524.38","150","0","12","false","false","false","false","4.67","0"
"17294276","Meia Praia","apartamento","4","4","5","9","90","992.69","300","0","21","false","false","false","false","4.95","10"
"1214464056304542513","Centro","apartamento","2","1","4","5","203","711.88","220","0","16","true","true","true","false","5","1"
"1088251024341369589","Morretes","apartamento","2","3","2","5","20","612.5","0","0","16","true","false","false","true","4.88","0"
"694947516825280143","Meia Praia","apartamento","3","2","5","8","48","330.98","500","0","24","true","false","false","true","5","4"
"1208746927423730353","Centro","apartamento","1","1","1","2","203","394.41","150","0","1","false","true","true","false","5","1"
"1056827534457537585","Morretes","casa","2","1","3","4","235","359.83","200","0","17","true","false","false","true","4.88","0"
"1264729892004302735","Centro","apartamento","1","2","2","4","35","455.84","190","0","0","false","false","false","false","0","3"
"1254489827996538747","Meia Praia","apartamento","3","3","4","8","74","1238.64","100","0","11","true","true","false","true","5","3"
"48243472","Centro","apartamento","3","3","5","8","124","1369.84","550","0","49","true","true","false","true","5","7"
"54245203","Meia Praia","apartamento","2","2","3","5","69","591.59","200","0","8","true","true","false","false","5","9"
"52214716","Meia Praia","apartamento","4","3","6","11","207","1555.86","350","0","7","false","false","true","false","5","0"
"40250642","Meia Praia","apartamento","3","2","3","6","213","983.44","350","0","25","false","false","false","false","4.88","0"
"1171049670344322120","Meia Praia","apartamento","3","3","3","8","61","678.18","400","0","17","true","false","false","true","4.82","10"
"9327293","Meia Praia","apartamento","4","3","5","9","33","922.41","450","0","50","true","true","false","true","4.96","2"
"996227938456591020","Tabuleiro dos Oliveiras","apartamento","2","2","2","6","73","333.53","150","0","10","true","false","false","true","5","10"
"1019453731090411731","Meia Praia","apartamento","0","1","2","4","205","452.88","200","0","12","true","false","false","true","5","2"
"1229942592150628971","Meia Praia","apartamento","2","1","2","6","25","342.34","250","0","13","true","false","false","true","4.92","4"
"42180312","Jardim Praiamar","casa","1","1","1","4","60","194.87","100","0","61","true","false","false","true","5","8"
"1265295313956605287","Centro","apartamento","1","1","1","2","203","397.36","190","0","0","false","true","true","false","0","1"
"892662939259281401","Meia Praia","apartamento","4","0","5","10","13","1500","350","0","14","false","true","false","false","4.79","7"
"53474066","Centro","apartamento","3","2","3","7","89","883.37","200","0","15","false","false","false","false","4.67","1"
"31530689","Meia Praia","apartamento","3","2","4","6","213","707.6","0","0","24","true","true","false","true","4.92","0"
"46755580","Casa Branca","casa","1","1","1","2","58","300","150","0","11","false","false","false","false","4.91","1"
"744210382596366805","Meia Praia","apartamento","3","3","3","6","127","508.37","250","0","7","true","false","false","false","5","0"
"1277671971539993475","Centro","apartamento","1","1","1","2","30","281.92","180","0","13","true","true","false","true","5","2"
"20863370","Meia Praia","apartamento","3","3","5","7","18","507.93","410","0","25","false","false","false","true","4.88","3"
"47222306","Morretes","apartamento","1","1","4","5","47","199.68","75","0","65","true","true","false","true","4.97","0"
"54167570","Meia Praia","apartamento","3","3","3","15","197","1402.44","150","0","8","true","false","false","false","5","0"
"946451380352813662","Meia Praia","apartamento","3","3","4","6","49","1105.64","300","0","5","true","false","false","false","5","5"
"1035628196408986358","Centro","apartamento","3","2","3","6","102","1025.34","456","0","4","false","true","true","false","5","1"
"48624860","Meia Praia","apartamento","2","2","2","7","29","350","200","0","13","true","false","false","false","4.92","0"
"16451544","Centro","apartamento","3","2","4","6","66","500","200","0","11","true","false","false","false","5","4"
"31454750","Canto da Praia","apartamento","2","2","2","4","59","544.47","300","0","38","true","false","false","true","4.95","0"
"18505349","Centro","apartamento","3","2","4","6","65","634.51","380","0","23","true","false","false","true","4.83","11"
"54246694","Meia Praia","apartamento","3","3","5","8","234","752.56","300","0","10","true","true","false","false","5","0"
"790006111813482352","Meia Praia","apartamento","2","2","2","6","68","427.01","180","0","8","true","false","false","false","5","2"
"54237040","Meia Praia","apartamento","3","2","4","8","66","696.07","350","0","9","true","false","false","false","5","0"
"553578003486746447","Meia Praia","apartamento","2","2","2","6","15","750","280","0","16","false","false","false","false","4.81","0"
"730553947980169722","Centro","apartamento","3","2","12","8","177","850.2","300","0","7","false","false","false","false","5","3"
"794710559970994170","Meia Praia","apartamento","2","2","3","4","141","506.91","10","0","11","true","false","false","false","5","0"
"618150693526656201","Meia Praia","apartamento","2","2","4","6","48","300.17","150","0","28","false","false","false","true","4.86","8"
"1043599286749467076","Morretes","apartamento","2","1","3","4","62","501.06","205","0","20","true","false","true","true","5","3"
"53986731","Centro","apartamento","3","2","3","6","45","318.87","250","0","31","true","true","false","true","4.94","0"
"1081972140987250431","Meia Praia","apartamento","2","2","2","4","162","672.41","400","0","9","false","true","true","false","4.56","1"
"22307401","Meia Praia","apartamento","2","2","3","6","27","405.19","230","0","57","true","false","false","false","4.88","0"
"28987242","Meia Praia","apartamento","4","2","5","10","47","646.23","297","0","47","true","false","false","true","4.94","3"
"1265370363028714118","Centro","apartamento","1","1","1","2","201","399.54","190","0","1","false","true","true","false","5","1"
"53796581","Morretes","apartamento","4","4","8","12","58","1116.55","400","0","6","false","false","false","false","5","0"
"1070343877574441166","Morretes","apartamento","2","2","2","5","33","317.5","150","0","12","true","false","false","true","5","10"
"46936020","Morretes","apartamento","2","2","3","6","54","398.24","200","0","68","true","true","false","true","4.99","1"
"1077396104359577731","Meia Praia","apartamento","3","2","3","6","39","603.02","30","0","9","true","true","false","false","4.78","11"
"40971559","Meia Praia","apartamento","3","2","5","8","86","751.49","300","0","10","false","false","false","true","4.9","0"
"28155872","Meia Praia","apartamento","3","2","3","6","25","400","200","0","13","false","false","false","false","4.62","4"
"9658725","Meia Praia","apartamento","2","2","3","6","10","282.1","250","0","165","false","true","false","false","4.64","1"
"11508986","Centro","casa","2","1","3","5","13","348.73","150","0","15","false","true","false","false","4.87","10"
"784598714032826222","Meia Praia","apartamento","4","4","4","12","141","1188.41","300","0","15","true","false","false","false","4.87","0"
"32990586","Meia Praia","apartamento","3","2","5","6","208","1008.77","350","0","23","true","false","false","false","4.96","10"
"45687710","Meia Praia","apartamento","2","1","5","6","79","419.46","130","0","11","true","false","false","false","4.91","0"
"15523493","Meia Praia","apartamento","3","2","6","8","148","671.56","250","0","96","true","true","false","true","4.96","2"
"1044458170286255125","Meia Praia","apartamento","4","5","4","12","138","1013.2","250","0","2","false","false","false","false","5","8"
"41285546","Meia Praia","apartamento","3","2","3","8","234","647.69","200","0","37","true","false","false","false","4.97","0"
"29341170","Casa Branca","apartamento","2","1","2","5","46","408.78","180","0","81","false","false","true","false","4.88","2"
"892721989592935461","Centro","apartamento","2","2","4","6","126","378.74","220","0","26","true","false","false","false","5","7"
"1182028381058524086","Centro","apartamento","1","1","2","4","142","608.58","190","0","12","true","true","true","false","5","1"
"52652931","Meia Praia","apartamento","2","2","2","5","46","437.07","250","0","18","true","false","false","true","5","4"
"1297930390704189766","Meia Praia","apartamento","1","1","1","2","205","596.7","170","0","6","true","true","true","false","5","1"
"762112217871324562","Meia Praia","apartamento","3","1","5","7","136","567.96","200","0","40","true","true","false","true","4.93","1"
"1039235354309448898","Centro","apartamento","2","1","3","2","189","204.5","350","0","8","true","true","false","true","5","1"
"39007372","Meia Praia","apartamento","3","3","3","6","251","1101.19","250","0","9","false","false","false","false","5","3"
"31543199","Meia Praia","apartamento","3","3","4","7","105","772.52","200","0","27","true","false","false","false","5","11"
"52758042","Meia Praia","apartamento","4","4","5","8","267","3019.4","300","0","1","false","false","true","false","5","0"
"1125970477826966385","Morretes","apartamento","2","2","2","4","174","634.66","400","0","10","false","true","true","false","4.6","1"
"30493854","Meia Praia","apartamento","3","2","3","6","114","497.37","260","0","19","true","false","false","false","4.89","1"
"1052110098791057231","Meia Praia","apartamento","2","2","2","6","101","673.79","362","0","8","false","true","true","false","4.63","1"
"633809099013662442","Meia Praia","apartamento","3","2","3","7","105","466.16","250","0","40","true","false","false","true","4.98","7"
"1181933658424522281","Centro","apartamento","1","1","1","2","192","387.07","150","0","19","false","true","true","false","4.79","1"
"1083196219974177016","Casa Branca","apartamento","2","1","3","4","57","333.75","200","0","1","false","false","false","false","5","11"
"41141790","Meia Praia","apartamento","3","2","3","8","69","729.17","330","0","10","false","false","false","false","4.9","0"
"23078040","Meia Praia","apartamento","3","2","3","7","54","774.07","190","0","213","false","true","false","true","4.59","11"
"31560419","Centro","apartamento","2","2","4","6","108","421.22","220","0","16","true","true","false","false","5","2"
"30354217","Meia Praia","apartamento","3","2","5","8","27","347.57","200","0","36","false","false","false","false","4.56","0"
"23787711","Meia Praia","apartamento","3","2","4","6","90","400","0","0","19","false","<NA>","","false","5","9"
"1276789839775235217","Morretes","apartamento","2","2","2","4","43","430.07","300","0","15","true","false","false","true","5","2"
"50085393","Meia Praia","apartamento","3","2","4","11","42","640.48","250","0","37","true","false","false","true","4.97","7"
"50958684","Meia Praia","apartamento","3","3","4","8","187","1019.93","495","0","42","true","true","false","true","4.98","7"
"40320100","Morretes","apartamento","2","2","4","5","75","783.22","0","0","25","true","false","false","false","4.96","1"
"40777141","Meia Praia","apartamento","3","4","5","8","22","1545.27","350","0","20","true","false","true","true","4.8","1"
"1085437829031467755","Centro","apartamento","2","2","2","6","77","690.36","200","0","1","false","false","false","false","5","11"
"40960741","Meia Praia","apartamento","1","1","1","4","75","288.04","200","0","12","false","false","false","false","4.5","4"
"36032020","Meia Praia","apartamento","3","2","10","8","50","598.8","300","0","19","true","false","true","true","4.84","6"
"1284110666632259028","Centro","apartamento","1","1","2","4","190","600.66","190","0","0","false","true","true","false","0","1"
"1192836728602105901","Centro","apartamento","1","1","2","4","189","594.94","190","0","22","true","true","true","false","4.95","1"
"1137698308528017474","Meia Praia","apartamento","3","2","4","6","132","707.59","450","0","7","true","true","true","false","5","1"
"31972121","Meia Praia","apartamento","2","1","3","5","59","344.07","150","0","11","false","false","false","false","4.64","11"
